---manuelle Felder:


---Felder von SQL Datenbank
Code,Comment,Description,Datentyp
PRW_ERSTELLDATUM,,,DATE
PRW_ERSTELLUSER,,,A10
PRW_FIRMENNR,,,N10
PRW_FREIFELD1,,,N5
PRW_FREIFELD10,,,A40
PRW_FREIFELD11,,,A100
PRW_FREIFELD12,,,A100
PRW_FREIFELD2,,,N5
PRW_FREIFELD3,,,N5
PRW_FREIFELD4,,,N10
PRW_FREIFELD5,,,N10
PRW_FREIFELD6,,,DATE
PRW_FREIFELD7,,,DATE
PRW_FREIFELD8,,,A40
PRW_FREIFELD9,,,A40
PRW_ISTBEGINN,,,DATE
PRW_ISTENDE,,,DATE
PRW_ISTSTDDAUER,,,numeric (8. 2)
PRW_LETZTER_ZUSTAND,,,N4
PRW_LETZTERUSER,,,A10
PRW_MIT_FIRMENNR,,,N10
PRW_MITARBEITERID,,,A16
PRW_PRO_FIRMENNR,,,N10
PRW_PROJEKTNR,,,N10
PRW_PROJEKTTYP,,,N2
PRW_PTABTEILUNG,,,A100
PRW_PTHISTORY,,,A2000
PRW_PTNOTIZ,,,A2000
PRW_PTNR,,,N10
PRW_PTPARAMETER,,,A1024
PRW_PTZUSTAENDIGKEIT,,,A255
PRW_PWID,,,N15
PRW_SOLLBEGINN,,,DATE
PRW_SOLLENDE,,,DATE
PRW_SOLLSTDDAUER,,,numeric (8. 2)
PRW_ZUSTAND,,,N4
PRZ_AENDERUNGSDATUM,,,DATE
PRZ_BAZ,,,A10
PRZ_BAZ_FIRMENNR,,,N10
PRZ_DATENTYP,,,N1
PRZ_DEFAULTWERT,,,A120
PRZ_EINHEIT,,,A6
PRZ_ERSTELLDATUM,,,DATE
PRZ_ERSTELLUSER,,,A10
PRZ_FIRMENNR,,,N10
PRZ_ISREADONLY,,,N1
PRZ_LETZTERUSER,,,A10
PRZ_MAX,,,numeric (13. 4)
PRZ_MERKMAL1,,,A120
PRZ_MERKMAL2,,,A120
PRZ_MERKMAL3,,,A120
PRZ_MERKMAL4,,,A120
PRZ_MERKMAL5,,,A120
PRZ_MIN,,,numeric (13. 4)
PRZ_POSTITNR,,,N15
PRZ_PROZESSID,,,A10
PRZ_PROZESSID_ALTERNATIV_1,,,A10
PRZ_PROZESSID_ALTERNATIV_2,,,A10
PRZ_PROZESSID_ALTERNATIV_3,,,A10
PRZ_PROZESSID_ALTERNATIV_4,,,A10
PRZ_PROZESSID_ALTERNATIV_5,,,A10
PRZ_WERTINFO,,,A120
PS1_PKS_AENDERUNGSDATUM,,,DATE
PS1_PKS_AENDERUNGSKZ,,,N9
PS1_PKS_ANZMA,,,N15
PS1_PKS_AUSLASTUNG,,,numeric (13. 4)
PS1_PKS_BAZ,,,A10
PS1_PKS_BAZ_FIRMENNR,,,N10
PS1_PKS_BIS_ZEIT,,,DATE
PS1_PKS_DATUM,,,DATE
PS1_PKS_DVH_DIENSTVLFDNR,,,N4
PS1_PKS_EDIT_DOG,,,A10
PS1_PKS_ERLOES,,,numeric (24. 9)
PS1_PKS_ERLOES_SATZ,,,numeric (24. 9)
PS1_PKS_ERSTELLDATUM,,,DATE
PS1_PKS_ERSTELLUSER,,,A10
PS1_PKS_FIRMENNR,,,N10
PS1_PKS_FREIFELD01_NK,,,numeric (24. 9)
PS1_PKS_FREIFELD02_NK,,,numeric (24. 9)
PS1_PKS_FREIFELD03_NK,,,numeric (24. 9)
PS1_PKS_FREIFELD04_NK,,,numeric (24. 9)
PS1_PKS_HAUPTFIRMENNR,,,N10
PS1_PKS_KM_DETAIL_ID_MODELL,,,N15
PS1_PKS_KM_DETAIL_ID_RAHMEN,,,N15
PS1_PKS_KOSTEN,,,numeric (24. 9)
PS1_PKS_KOSTEN_SATZ,,,numeric (24. 9)
PS1_PKS_LETZTERUSER,,,A10
PS1_PKS_NO_LEISTUNG_NACH_PLAN,,,N1
PS1_PKS_PER_FIRMENNR,,,N10
PS1_PKS_PER_PERSONENID,,,A16
PS1_PKS_PKM_FIRMENNR,,,N10
PS1_PKS_PKM_KM_NR,,,N9
PS1_PKS_POSTITNR,,,N15
PS1_PKS_PPPID,,,SEQID
PS1_PKS_PRS_FIRMENNR,,,N10
PS1_PKS_PRS_PROZESSID,,,A10
PS1_PKS_SHOW_DOG,,,A10
PS1_PKS_SOLLKAPAID,,,N15
PS1_PKS_SOLLKAPATYP,,,N1
PS1_PKS_TMO_FIRMENNR,,,N10
PS1_PKS_TMO_TAGESMODELLNR,,,N9
PS1_PKS_TYPKZ,,,N9
PS1_PKS_VON_ZEIT,,,DATE
PS1_PKS_WMD_FIRMENNR,,,N10
PS1_PKS_WMD_FIRMENNR_QUELLE,,,N10
PS1_PKS_WOCHENMODELL,,,N9
PS1_PKS_WOCHENMODELL_QUELLE,,,N9
PS1_PKS_ZEILENART,,,N15
PS1_PKS_ZEILENART_KE,,,N4
PS1_PKS_ZEIT_ABS,,,N10
PS1_PKS_ZEIT_EFF,,,N10
PS1_PKS_ZEIT_PRZ,,,numeric (13. 4)
PS1_PKS_ZEIT_PRZ_QUELLE,,,numeric (13. 4)
PS1_PKS_ZEIT_QUELLE,,,N10
PSA_AENDERUNGSDATUM,,,DATE
PSA_DIENSTVLFDNR,,,N4
PSA_ERSTELLDATUM,,,DATE
PSA_ERSTELLUSER,,,A10
PSA_FIRMENNR,,,N10
PSA_LETZTERUSER,,,A10
PSA_LOHNJAHR,,,N4
PSA_MITARBEITERID,,,A16
PSA_STAT_M1,,,N2
PSA_STAT_M10,,,N2
PSA_STAT_M11,,,N2
PSA_STAT_M12,,,N2
PSA_STAT_M13,,,N2
PSA_STAT_M14,,,N2
PSA_STAT_M15,,,N2
PSA_STAT_M16,,,N2
PSA_STAT_M17,,,N2
PSA_STAT_M18,,,N2
PSA_STAT_M19,,,N2
PSA_STAT_M2,,,N2
PSA_STAT_M20,,,N2
PSA_STAT_M21,,,N2
PSA_STAT_M22,,,N2
PSA_STAT_M23,,,N2
PSA_STAT_M24,,,N2
PSA_STAT_M3,,,N2
PSA_STAT_M4,,,N2
PSA_STAT_M5,,,N2
PSA_STAT_M6,,,N2
PSA_STAT_M7,,,N2
PSA_STAT_M8,,,N2
PSA_STAT_M9,,,N2
PSE_AENDERUNGSDATUM,,,DATE
PSE_ALTER,,,N3
PSE_ANZAHL_UEBERLEBENDE,,,numeric (24. 9)
PSE_ERSTELLDATUM,,,DATE
PSE_ERSTELLUSER,,,A10
PSE_LETZTERUSER,,,A10
PSE_PSKLFDNR,,,N4
PSE_STERBE_WSL,,,numeric (24. 9)
PSG_AENDERUNGSCODE,,,N1
PSG_AENDERUNGSDATUM,,,DATE
PSG_AKTIV,,,N1
PSG_ERSTELLDATUM,,,DATE
PSG_ERSTELLUSER,,,A10
PSG_FARBCODENR,,,N2
PSG_FARBCODETABNR,,,N2
PSG_FIRMENNR,,,N10
PSG_FREIFELDA1,,,A20
PSG_FREIFELDA2,,,A20
PSG_FREIFELDNK1,,,numeric (24. 9)
PSG_FREIFELDNK2,,,numeric (24. 9)
PSG_LETZTERUSER,,,A10
PSG_MATCHCODE,,,A30
PSG_POSTITNR,,,N15
PSG_PREISGRBEZ,,,A50
PSG_PREISHAUPTGRNR,,,N9
PSG_PREISUNTERGRNR,,,N9
PSJ_ABRECHNUNGSSTAT_M1,,,N2
PSJ_ABRECHNUNGSSTAT_M10,,,N2
PSJ_ABRECHNUNGSSTAT_M11,,,N2
PSJ_ABRECHNUNGSSTAT_M12,,,N2
PSJ_ABRECHNUNGSSTAT_M13,,,N2
PSJ_ABRECHNUNGSSTAT_M14,,,N2
PSJ_ABRECHNUNGSSTAT_M15,,,N2
PSJ_ABRECHNUNGSSTAT_M16,,,N2
PSJ_ABRECHNUNGSSTAT_M17,,,N2
PSJ_ABRECHNUNGSSTAT_M18,,,N2
PSJ_ABRECHNUNGSSTAT_M19,,,N2
PSJ_ABRECHNUNGSSTAT_M2,,,N2
PSJ_ABRECHNUNGSSTAT_M20,,,N2
PSJ_ABRECHNUNGSSTAT_M21,,,N2
PSJ_ABRECHNUNGSSTAT_M22,,,N2
PSJ_ABRECHNUNGSSTAT_M23,,,N2
PSJ_ABRECHNUNGSSTAT_M24,,,N2
PSJ_ABRECHNUNGSSTAT_M3,,,N2
PSJ_ABRECHNUNGSSTAT_M4,,,N2
PSJ_ABRECHNUNGSSTAT_M5,,,N2
PSJ_ABRECHNUNGSSTAT_M6,,,N2
PSJ_ABRECHNUNGSSTAT_M7,,,N2
PSJ_ABRECHNUNGSSTAT_M8,,,N2
PSJ_ABRECHNUNGSSTAT_M9,,,N2
PSJ_AENDERUNGSDATUM,,,DATE
PSJ_AUSTRITT_L16_MONAT,,,N2
PSJ_BESCH_KL_1M,,,N1
PSJ_BESOND_DN,,,N1
PSJ_BGS_LEHRLING_ID,,,bigint (19. 0)
PSJ_BJ_AENDERUNG,,,N4
PSJ_BJ_DAUER,,,N2
PSJ_BRUTTOERFASSGSHINWEIS,,,A255
PSJ_BUAK_BESCHART,,,N1
PSJ_BUAK_BSCHLUESSEL,,,N1
PSJ_BUAK_KZ,,,N10
PSJ_BV_BEGINN,,,DATE
PSJ_BV_UEBERTRITTSBETRAG,,,numeric (24. 9)
PSJ_DBS_DATENBESTANDNR,,,N15
PSJ_DIENSTVLFDNR,,,N4
PSJ_DVFIRMENNR,,,N10
PSJ_EFANR,,,N10
PSJ_EMAIL_LOHNSET,,,N1
PSJ_ERSTELLDATUM,,,DATE
PSJ_ERSTELLUSER,,,A10
PSJ_ERSTES_ENDE_BESCH,,,N1
PSJ_FINANZAMTSNR,,,N2
PSJ_FIRMENNR,,,N10
PSJ_FPZLFDNR,,,N4
PSJ_FREIFELDA01_50,,,A50
PSJ_FREIFELDA02_50,,,A50
PSJ_FREIFELDA03_50,,,A50
PSJ_FREIFELDA04_50,,,A50
PSJ_FREIFELDA05_50,,,A50
PSJ_FREIFELDD01,,,DATE
PSJ_FREIFELDD02,,,DATE
PSJ_FREIFELDD03,,,DATE
PSJ_GEWERKSCHAFT_MITGNR,,,N10
PSJ_GEWERKSCHAFTSBEITRAG,,,numeric (24. 9)
PSJ_GLEITENDER_JA,,,N1
PSJ_GVT_ANW,,,N1
PSJ_ISTEXPATRIATE,,,N1
PSJ_J6_ERHOEHUNG,,,N4
PSJ_KIRCHENBEITRAG,,,numeric (24. 9)
PSJ_KOSTVERT_ABT,,,N1
PSJ_KOSTVERT_ART,,,N2
PSJ_KOSTVERT_DIM,,,N1
PSJ_KOSTVERT_FIX,,,N1
PSJ_KOSTVERT_GESCH,,,N1
PSJ_KOSTVERT_KST,,,N1
PSJ_KOSTVERT_KTR,,,N1
PSJ_KOSTVERT_LOHNART,,,N1
PSJ_KV_HINWEIS,,,N1
PSJ_KV_UNTERZKORR,,,N1
PSJ_KV_VORRUECK,,,N1
PSJ_L16_E18_NR,,,N4
PSJ_LEISTUNGSART,,,N2
PSJ_LETZTERUSER,,,A10
PSJ_LOHNJAHR,,,N4
PSJ_LST_FREIBETRAG_FJ,,,numeric (24. 9)
PSJ_MITARBEITERID,,,A16
PSJ_P77ABS4LITA,,,N2
PSJ_PFG_AKTIV,,,N1
PSJ_PFG_GB_REST,,,N1
PSJ_PFG_SZ_ANSPRUCH,,,N1
PSJ_PFG_SZ_JAHRESBRUTTO,,,numeric (24. 9)
PSJ_PFG_SZ_TEILZLG,,,N1
PSJ_POSTITNR,,,N15
PSJ_RESERVED_C1,,,numeric (24. 9)
PSJ_RESERVED_C2,,,numeric (24. 9)
PSJ_RESERVED_C3,,,numeric (24. 9)
PSJ_RESERVED_D1,,,DATE
PSJ_RESERVED_D2,,,DATE
PSJ_RESERVED_N1,,,bigint (19. 0)
PSJ_RESERVED_N2,,,bigint (19. 0)
PSJ_RESERVED_N3,,,bigint (19. 0)
PSJ_RESERVED_V1,,,A255
PSJ_RESERVED_V2,,,A255
PSJ_RUECKST_ABF,,,N1
PSJ_RUECKST_ATZ,,,N1
PSJ_RUECKST_GST,,,N1
PSJ_RUECKST_JUB,,,N1
PSJ_RUECKST_PEN,,,N1
PSJ_RUECKST_SZ,,,N1
PSJ_RUECKST_URL,,,N1
PSJ_RUECKSTELLUNG,,,N1
PSJ_SCHNITT_UEB_BIS,,,DATE
PSJ_SCHNITT_UEB_VON,,,DATE
PSJ_SERVICEENTGELT,,,N1
PSJ_STEUERNR,,,A11
PSJ_SZ_AUFROLLUNG,,,N2
PSJ_SZ_LAUF,,,N1
PSJ_SZ_LAUF_NETTO,,,numeric (24. 9)
PSJ_TGR_LEHRLINGNR,,,N6
PSJ_TMG,,,N1
PSJ_UEBERZAHLUNG_DAEMPF,,,numeric (24. 9)
PSJ_VD_BMGL_JASE,,,numeric (24. 9)
PSJ_VD_BMGL_SVSZ,,,numeric (24. 9)
PSJ_VD_BRUTTO,,,numeric (24. 9)
PSJ_VD_PARA67,,,numeric (24. 9)
PSJ_VD_PARA67_SV,,,numeric (24. 9)
PSJ_VON_HRS_ERZEUGT,,,N1
PSJ_VORRUECK_AUSSETZ,,,N2
PSJ_VORRUECK_KZ,,,N2
PSJ_VORRUECKTOPF,,,numeric (24. 9)
PSJ_VORSCHLAG_UEL,,,A2000
PSJ_ZAHLUNGSART,,,N2
PSK_AENDERUNGSDATUM,,,DATE
PSK_ERSTELLDATUM,,,DATE
PSK_ERSTELLUSER,,,A10
PSK_GESCHLECHT,,,N1
PSK_LETZTERUSER,,,A10
PSK_MATCHCODE,,,A30
PSK_PSKBEZ,,,A100
PSK_PSKLFDNR,,,N4
PSM_ABRE_METHODE,,,N1
PSM_ABS_HRSSEQID,,,bigint (19. 0)
PSM_ABTEILUNG,,,A20
PSM_AENDERUNGSDATUM,,,DATE
PSM_ALIQU_P68,,,N1
PSM_ALLEINVERDIENER,,,N2
PSM_ALLEINVERDIENER_KINDER,,,N2
PSM_ALV_RUECK_PROZ,,,numeric (6. 2)
PSM_ALV_STAFFELUNG,,,N1
PSM_AUFTEILUNG_GRENZE,,,N1
PSM_AUSLANDSTAGE,,,N4
PSM_AUSLANDSTAGE_ANR_ENTS,,,N4
PSM_AUSLANDSTAGE_DBA,,,N4
PSM_AUSLANDSTAGE_DBA_ANRE,,,N4
PSM_AUSLANDSTAGE_ENTS,,,N4
PSM_AUSLANDSTAGE_ENTW,,,N4
PSM_AUSLANDSTAGE_KZ,,,N2
PSM_AVAE_BETRAG,,,numeric (24. 9)
PSM_BBK_BBKNR,,,N4
PSM_BETRIEBSRAT_FIRMENNR,,,N10
PSM_BETRIEBSRAT_PERSONENID,,,A16
PSM_BETRIEBSRAT_RECHNEN,,,N1
PSM_BGS_BEITRAGSGRUPPEID,,,bigint (19. 0)
PSM_BGS_VG_WECHSEL_ID,,,bigint (19. 0)
PSM_BONUS_ALTFALL,,,N1
PSM_BONUSPENSION,,,N1
PSM_BR_BERECH_OHNELA,,,N1
PSM_BUAK_ZUGEH,,,N1
PSM_BV_RECHNEN,,,N1
PSM_BV_TAGE_LFD,,,N4
PSM_BVA_ART,,,N1
PSM_BVA_FRUEHKARENZ,,,N1
PSM_DAG,,,N1
PSM_DB,,,N1
PSM_DBA_ANREMLST,,,N1
PSM_DBA_LANDNR,,,N4
PSM_DBS_DATENBESTANDNR,,,N15
PSM_DIAETENSTUFE,,,N3
PSM_DIENSTVLFDNR,,,N4
PSM_DIMENSION,,,A20
PSM_DSTID_ABRKR,,,bigint (19. 0)
PSM_DSTID_FIBU,,,bigint (19. 0)
PSM_DVFIRMENNR,,,N10
PSM_DZ,,,N1
PSM_DZ_PROZ,,,numeric (24. 9)
PSM_ENTW_MINDESTBMG,,,N1
PSM_ERSTELLDATUM,,,DATE
PSM_ERSTELLUSER,,,A10
PSM_FABO_BETRAG,,,numeric (24. 9)
PSM_FALLW_BESCH,,,N1
PSM_FALLW_BESCH_TAGE,,,N10
PSM_FINANZAMTLFDNR,,,N4
PSM_FIRMENNR,,,N10
PSM_FREIER_DN_ZUSAETZL_SZ,,,N1
PSM_FREIFELDA01_20,,,A20
PSM_FREIFELDN1_10,,,N10
PSM_FREIFELDN2_10,,,N10
PSM_FREIFELDN3_10,,,N10
PSM_FREIFELDN4_10,,,N10
PSM_FREIFELDN5_10,,,N10
PSM_FREIFELDN6_10,,,N10
PSM_FREIFELDN7_10,,,N10
PSM_FREIFELDN8_10,,,N10
PSM_FREIFELDN9_10,,,N10
PSM_FREIFELDNK10,,,numeric (24. 9)
PSM_FREIFELDNK11,,,numeric (24. 9)
PSM_FREIFELDNK12,,,numeric (24. 9)
PSM_FREIFELDNK13,,,numeric (24. 9)
PSM_FREIFELDNK14,,,numeric (24. 9)
PSM_GEMEINDE_UBAHN,,,N4
PSM_GEMEINDELFDNR,,,N4
PSM_GESCHAEFTSBEREICH,,,A20
PSM_GESETZ_GRUNDL,,,N2
PSM_GESETZ_GRUNDL_TEXT,,,A255
PSM_GESETZL_AENDERUNG_ANW,,,N4
PSM_GEWUNTERGR_GWUID,,,bigint (19. 0)
PSM_GKKLFDNR,,,N4
PSM_GKKLFDNR_MASSE,,,N4
PSM_GKKLFDNR_NOT,,,N4
PSM_GW_BERECH_OHNELA,,,N1
PSM_GWZ_HRSSEQID,,,bigint (19. 0)
PSM_GWZ_RECHNEN,,,N1
PSM_HRSSEQID,,,bigint (19. 0)
PSM_INDIV_PENDLERPAU,,,numeric (24. 9)
PSM_INSOLVENZ_OA,,,N1
PSM_INVALIDENFREIBETRAG,,,numeric (24. 9)
PSM_IST_SCHUTZMONAT,,,N1
PSM_ISTEXPATRIATE_WKPAUSCH,,,N1
PSM_ISTGESCHAEFTSFUEHRER,,,N1
PSM_J6_AUFROLLUNG_KZ,,,N2
PSM_KALENDERTAGE,,,N4
PSM_KALTAGE_ENTHALB,,,N4
PSM_KALTAGE_ENTOHNE,,,N4
PSM_KALTAGE_ENTVIERTEL,,,N4
PSM_KALTAGE_TRUPPENUEB,,,N4
PSM_KALTAGE_UNBEZURLAUB,,,N4
PSM_KOMMST,,,N1
PSM_KOMMST_PROZ,,,numeric (24. 9)
PSM_KOSTENSTELLE,,,A20
PSM_KOSTENTRAEGER,,,A20
PSM_KV_SPALTE,,,N2
PSM_KV_VORR_JAHR,,,N4
PSM_KV_VORR_MONAT,,,N2
PSM_KV_VORR_TAG,,,N2
PSM_KV_ZEILE,,,N2
PSM_KVN_DIAETEN_LFDNR,,,N4
PSM_KVN_KV_LFDNR,,,N4
PSM_LANDARB_FREIB,,,N1
PSM_LEHRLING_ANSPR_HAL,,,N1
PSM_LETZTERUSER,,,A10
PSM_LGGRUPPE,,,N1
PSM_LGKZ,,,N1
PSM_LOHNARTEN_TERMINISIERT,,,N1
PSM_LST_BERECHNUNG,,,N2
PSM_LST_FREIBETRAG,,,numeric (24. 9)
PSM_LST_PROZENT,,,numeric (6. 2)
PSM_LST_TAGE,,,N4
PSM_LST_TAGE_INLAND_DBA,,,N4
PSM_MINDBEITRAG,,,N1
PSM_MITARBEITERID,,,A16
PSM_MITT_PARAGRAF109A,,,N1
PSM_MONATSTEILER,,,numeric (24. 9)
PSM_NACHTARBEITER,,,N1
PSM_NETTOBRUTTO_LAKZ,,,N2
PSM_NETTOBRUTTO_LOHNARTID,,,bigint (19. 0)
PSM_NEUFOEG,,,N1
PSM_PENDLER_ALIQUOT,,,N1
PSM_PENDLER_ALIQUOT_FOLGE,,,N1
PSM_PENDLER_KM,,,numeric (24. 9)
PSM_PENDLERPAUSCHALE,,,N2
PSM_PFG_ANZAHL_UH,,,N10
PSM_PFG_ANZAHL_UHEX,,,N2
PSM_PFG_ENDE_ANZAHL_GB,,,N10
PSM_PFG_ENDE_ANZAHL_HBGL,,,N10
PSM_PFG_ERHBETRAG,,,numeric (24. 9)
PSM_PFG_GB_KZ,,,N2
PSM_PFG_INDIV_GB,,,numeric (24. 9)
PSM_PKC_PKCLFDNR,,,N4
PSM_PSMISTORG,,,N1
PSM_PSMJAHR,,,N4
PSM_PSMMONAT,,,N2
PSM_RESERVED_C1,,,numeric (24. 9)
PSM_RESERVED_C2,,,numeric (24. 9)
PSM_RESERVED_C3,,,numeric (24. 9)
PSM_RESERVED_D1,,,DATE
PSM_RESERVED_D2,,,DATE
PSM_RESERVED_N1,,,bigint (19. 0)
PSM_RESERVED_N2,,,bigint (19. 0)
PSM_RESERVED_N3,,,bigint (19. 0)
PSM_RESERVED_V1,,,A255
PSM_RESERVED_V2,,,A255
PSM_SCHUTZMONAT_ANW,,,N1
PSM_SOZIALFOND_AKUE,,,N1
PSM_SV_BERECHNUNG,,,N2
PSM_SV_TAGE,,,N4
PSM_SVSZ_ZUSCHLAG_PROZENT,,,numeric (6. 2)
PSM_SVUMLAGE_IE,,,N1
PSM_SVUMLAGE_KU,,,N1
PSM_SVUMLAGE_NB,,,N1
PSM_SVUMLAGE_SW,,,N1
PSM_SVUMLAGE_WF,,,N1
PSM_TAGESTEILER,,,numeric (24. 9)
PSM_TEILENTGELT_HBGL,,,N2
PSM_TEILZEIT_BERECHNET,,,numeric (24. 9)
PSM_TEILZEIT_PROZENT,,,numeric (24. 9)
PSM_TGR_TARIFGRUPPENNR,,,N6
PSM_TGR_VG_WECHSEL_NR,,,N6
PSM_UBAHN,,,N2
PSM_UBAHN_BERECH_OHNELA,,,N1
PSM_UBAHN_WOCHEN,,,N1
PSM_UEBERSTUNDENTEILER,,,numeric (24. 9)
PSM_UEL_KZ,,,N2
PSM_VERSICHERUNG,,,N2
PSM_VOLL_GERING_AUTOMATIK,,,N1
PSM_VVON,,,N2
PSM_WERKVERKEHR,,,N1
PSO_AENDERUNGSDATUM,,,DATE
PSO_ERSTELLDATUM,,,DATE
PSO_ERSTELLUSER,,,A10
PSO_FIRMENNR,,,N10
PSO_ISTHAUPTSOZ,,,N1
PSO_LANDNR,,,N4
PSO_LETZTERUSER,,,A10
PSO_PERSONENID,,,A16
PSO_PSOLFDNR,,,N4
PSO_SOZIALNR,,,N4
PSP_AENDERUNGSDATUM,,,DATE
PSP_ERSTELLDATUM,,,DATE
PSP_ERSTELLUSER,,,A10
PSP_FIRMENNR,,,N10
PSP_ID,,,N8
PSP_LETZTERUSER,,,A10
PSP_NR,,,A20
PSP_SCHRITT,,,N4
PSP_SEQ,,,N4
PSP_VORBELEGEN,,,N1
PSP_WERT,,,A255
PSP_WERT_FIRMENNR,,,N10
PSR_AENDERUNGSDATUM,,,DATE
PSR_ERSTELLDATUM,,,DATE
PSR_ERSTELLUSER,,,A10
PSR_LETZTERUSER,,,A10
PSR_MCSID,,,N10
PSR_PSJ_DIENSTVLFDNR,,,N4
PSR_PSJ_FIRMENNR,,,N10
PSR_PSJ_LOHNJAHR,,,N4
PSR_PSJ_MITARBEITERID,,,A16
PSS_AENDERUNGSDATUM,,,DATE
PSS_AKTION,,,N4
PSS_BEZ,,,A80
PSS_CONFIRM,,,N1
PSS_ERSTELLDATUM,,,DATE
PSS_ERSTELLUSER,,,A10
PSS_FIRMENNR,,,N10
PSS_LETZTERUSER,,,A10
PSS_NR,,,A20
PSS_SCHRITT,,,N4
PST_AENDERUNGSDATUM,,,DATE
PST_BEZ,,,A80
PST_ERSTELLDATUM,,,DATE
PST_ERSTELLUSER,,,A10
PST_FIRMENNR,,,N10
PST_FKT_NAME,,,A50
PST_LETZTERUSER,,,A10
PST_NR,,,A20
PSU_AENDERUNGSDATUM,,,DATE
PSU_ANG_FIRMENNR,,,N10
PSU_ANG_PERSONENID,,,A16
PSU_ERSTELLDATUM,,,DATE
PSU_ERSTELLUSER,,,A10
PSU_FAMBEIHILFEBIS,,,DATE
PSU_FAMBEIHILFEVON,,,DATE
PSU_FBHKZ,,,N2
PSU_LETZTERUSER,,,A10
PSU_PER_FIRMENNR,,,N10
PSU_PERSONENID,,,A16
PSU_POSTITNR,,,N15
PSU_PSUID,,,SEQID
PSW_ABTEILUNGSNR,,,N6
PSW_AENDERUNGSDATUM,,,DATE
PSW_AMODELLNR,,,N6
PSW_ARG_FIRMENNR,,,N10
PSW_ARGNR,,,N10
PSW_ARZT_ANSPRUCH,,,numeric (8. 2)
PSW_ARZT_BEGINN,,,N4
PSW_ATE_FIRMENNR,,,N10
PSW_AZB_FIRMENNR,,,N10
PSW_BERUF_LANDNR,,,N4
PSW_BEW_FIRMENNR,,,N10
PSW_BEWMODELLNR,,,N6
PSW_BRG_FIRMENNR,,,N10
PSW_BRGGRUPPENNR,,,N10
PSW_DIM_KOSTENSTAMMNR,,,A20
PSW_DVLFDNR,,,N4
PSW_ERSTELLDATUM,,,DATE
PSW_ERSTELLUSER,,,A10
PSW_FILIALE_FIRMENNR,,,N10
PSW_FILIALNR,,,N10
PSW_FIRMENNR,,,N10
PSW_FREIFELDA01_40,,,A40
PSW_FREIFELDA02_100,,,A100
PSW_FREIFELDA03_255,,,A255
PSW_FREIFELDB07,,,N1
PSW_FREIFELDB08,,,N1
PSW_FREIFELDD09,,,DATE
PSW_FREIFELDD10,,,DATE
PSW_FREIFELDN04_5,,,N5
PSW_FREIFELDN05_9,,,N9
PSW_FREIFELDN06_9,,,N9
PSW_GBR_KOSTENSTAMMNR,,,A20
PSW_KARRIERELFDNR,,,N4
PSW_KM_NR,,,N9
PSW_KOREABTEILUNG,,,A20
PSW_KOSTENSTELLE,,,A20
PSW_KOTR_KOSTENSTAMMNR,,,A20
PSW_KRANK_BEGINN,,,N4
PSW_KRANK_EINHEIT,,,N1
PSW_KSK_SCHLUESSEL,,,A20
PSW_KURZARBEIT,,,N9
PSW_LETZTERUSER,,,A10
PSW_MIK_FIRMENNR,,,N10
PSW_MIT_AL_FIRMENNR,,,N10
PSW_MIT_AL_MITARBEITERID,,,A16
PSW_MIT_GF_FIRMENNR,,,N10
PSW_MIT_GF_MITARBEITERID,,,A16
PSW_PERSONENID,,,A16
PSW_PERSWERTGUELTIGAB,,,DATE
PSW_PERSWERTGUELTIGBIS,,,DATE
PSW_PFLEGE_ANSPRUCH,,,numeric (8. 2)
PSW_PFLEGE_BEGINN,,,N4
PSW_PFLEGE_EINHEIT,,,N1
PSW_PKM_FIRMENNR,,,N10
PSW_POSITION,,,N1
PSW_RMO_FIRMENNR,,,N10
PSW_RMODELLNR,,,N6
PSW_SOLLSTD_FEIERTAG,,,N1
PSW_TEILZEITPROZENT,,,numeric (8. 4)
PSW_URLAUB_ANSPRUCH,,,numeric (8. 2)
PSW_URLAUB_BEGINN,,,N4
PSW_URLAUB_EINHEIT,,,N1
PSW_WAG_FIRMENNR,,,N10
PSW_WARENHAUPTGRNR,,,N9
PSW_WARENUNTERGRNR,,,N9
PSW_WMD_FIRMENNR,,,N10
PSW_WOCHENMODELLNR,,,N9
PSY_AENDERUNGSDATUM,,,DATE
PSY_ERSTELLDATUM,,,DATE
PSY_ERSTELLUSER,,,A10
PSY_LETZTERUSER,,,A10
PSY_PICID,,,SEQID
PSY_PSYTYPE,,,N2
PSY_SYNCFELDZUID,,,SEQID
PSZ_AENDERUNGSDATUM,,,DATE
PSZ_BRIEFTEXT,,,A100
PSZ_ERSTELLDATUM,,,DATE
PSZ_ERSTELLUSER,,,A10
PSZ_ISTKONTAKT,,,N1
PSZ_KONTAKTKZ,,,N1
PSZ_LETZTERUSER,,,A10
PSZ_MATCHCODE,,,A30
PSZ_PERSONENART,,,A2
PSZ_PERSONKZBEZ,,,A50
PSZ_PERSONKZNR,,,N4
PTH_AENDERUNGSDATUM,,,DATE
PTH_ERSTELLDATUM,,,DATE
PTH_ERSTELLUSER,,,A10
PTH_HISTORY_BLOBLFDNR,,,N15
PTH_HISTORYID,,,SEQID
PTH_LETZTERUSER,,,A10
PTH_POSTITNR,,,N15
PTP_ABDATUM,,,DATE
PTP_AENDERUNGSCODE,,,N1
PTP_AENDERUNGSDATUM,,,DATE
PTP_ARL_FIRMENNR,,,N10
PTP_ARTIKELNR,,,A50
